id,is_iceberg
5941774d,0.571786463261
4023181e,0.562157809734
b20200e4,0.551305890083
e7f018bb,0.544988632202
4371c8c3,0.560009837151
a8d9b1fd,0.548778414726
29e7727e,0.545306384563
92a51ffb,0.557054936886
c769ac97,0.532009124756
aee0547d,0.530670821667
565b28ac,0.527976453304
e04e9775,0.551832854748
8e8161d1,0.542786896229
4cf4d256,0.560008764267
139e5324,0.551216721535
f156976f,0.543544352055
68a117cc,0.548164308071
d9aa7a56,0.55310356617
9005b143,0.54792881012
5f6d3988,0.567931294441
9ad70954,0.554143130779
b9087b9e,0.557601571083
a39a1427,0.550221323967
82fbe8ed,0.546088695526
1fae4879,0.543409466743
6dd8f13d,0.543640077114
bbad5958,0.559714972973
54527583,0.551369428635
be8fa29c,0.54868042469
81a3328f,0.543679177761
1a3c0ab3,0.545157670975
4deeeb8b,0.560578465462
ac6d5632,0.549679994583
472dadb5,0.553771257401
96093f95,0.550694048405
f5b4e3df,0.555747330189
e01a3c92,0.549782574177
001680af,0.553905248642
8e639f33,0.574932575226
a2c16612,0.574082791805
a6d76474,0.540046513081
19c47684,0.556166172028
015827b6,0.546312212944
7df7f7ce,0.552130997181
0bbf1a3f,0.55522608757
636cfbb7,0.555540621281
7370030a,0.542363643646
43aa97ad,0.549156904221
ba2b5e63,0.538385331631
dfdd335b,0.551012814045
e79b13dc,0.54330265522
dc32b195,0.548781573772
6d868590,0.565011918545
75fa59aa,0.543050944805
ffe50836,0.551747560501
a7bfd784,0.556223452091
b3d569e3,0.542398452759
6c538c5b,0.558553636074
5c7c15f4,0.551704466343
0b745139,0.549180388451
fd14608e,0.5474807024
f0bc8305,0.543672084808
a10ccb28,0.547057509422
543304c7,0.548769533634
6c3a4078,0.534208834171
9b73cc75,0.548402011395
5c6c71b1,0.550693452358
09ee9186,0.556714594364
207c35cf,0.545357823372
153c813e,0.547625660896
5605d58b,0.556032955647
642ca396,0.541380941868
d32d72c0,0.557660102844
16646a17,0.552707135677
384074af,0.550696671009
69bf1e8c,0.55820697546
9e90a054,0.550973057747
89dbe7f7,0.561165750027
dbd27d22,0.548473000526
a2ea1561,0.549344003201
d63402af,0.549174845219
1ac8bb92,0.547411382198
8beffca5,0.5481954813
46741f3e,0.543384432793
e5ee6aa7,0.544714331627
5ecd892b,0.566985309124
69892166,0.54391849041
2f725a81,0.539494514465
810abfe4,0.54415255785
e6f973e6,0.55142223835
c60a5c46,0.547660708427
c42b9e08,0.539196610451
c3f00c23,0.550212800503
5307fdb8,0.55253058672
3e4f005e,0.543785274029
4a4cc2e0,0.576546490192
9bdd88d1,0.542335093021
0d832bed,0.553897917271
14a134fa,0.548122763634
78a41676,0.545961141586
0bd4658e,0.549392282963
4a311bb0,0.554766952991
f939c817,0.548748970032
956adc4d,0.543969094753
f8a119f5,0.564428150654
61faa1ad,0.552146673203
6725eb3e,0.552605748177
17b3a8fd,0.546934485435
49a88dfc,0.548435688019
2d6ec645,0.553353250027
0d4d77ba,0.550223052502
3ee672a2,0.539568781853
738b41fd,0.551489949226
f7fb320d,0.557083129883
b42fad18,0.53726631403
4ab8b00a,0.560742795467
f7870f2b,0.562404453754
4978666a,0.563991248608
f1b0d6c7,0.552653193474
5642407f,0.552163362503
36d4ff92,0.549380123615
4139aba2,0.556758105755
7585ce58,0.564813733101
33e25984,0.558884859085
ac46f3c9,0.546127915382
fc34a5b8,0.575596392155
85c36a8f,0.56466293335
b2d8a426,0.567063093185
13ec60d1,0.557418584824
9d440f42,0.55519080162
1c0a891e,0.562949180603
981c3bc3,0.536681234837
295604f4,0.550301015377
16ca16c3,0.553199529648
b4dda837,0.55244499445
88d088ef,0.543628036976
1b4fa160,0.553393065929
f371bd82,0.548809528351
b130a0b7,0.551092684269
ebf1de82,0.550645053387
01e651c3,0.546028912067
51b1fecc,0.551405549049
fa635a31,0.544993400574
97b7d789,0.549204528332
2f598053,0.546477377415
