id,is_iceberg
5941774d,0.774417519569
4023181e,0.691667795181
b20200e4,0.480237752199
e7f018bb,0.431927472353
4371c8c3,0.674711942673
a8d9b1fd,0.499648064375
29e7727e,0.306754022837
92a51ffb,0.699493229389
c769ac97,0.0373061336577
aee0547d,0.0235322900116
565b28ac,0.0530079416931
e04e9775,0.610451638699
8e8161d1,0.19506496191
4cf4d256,0.667844593525
139e5324,0.600378870964
f156976f,0.176701724529
68a117cc,0.392580091953
d9aa7a56,0.59426420927
9005b143,0.296056509018
5f6d3988,0.756002426147
9ad70954,0.624991476536
b9087b9e,0.69046652317
a39a1427,0.47147667408
82fbe8ed,0.303713619709
1fae4879,0.204220429063
6dd8f13d,0.056194037199
bbad5958,0.700153410435
54527583,0.504020810127
be8fa29c,0.47831979394
81a3328f,0.406378597021
1a3c0ab3,0.0210819467902
4deeeb8b,0.686941385269
ac6d5632,0.359318226576
472dadb5,0.609038949013
96093f95,0.584321796894
f5b4e3df,0.679397463799
e01a3c92,0.580481171608
001680af,0.626021742821
8e639f33,0.779067754745
a2c16612,0.778662979603
a6d76474,0.058398257941
19c47684,0.660155951977
015827b6,0.147475078702
7df7f7ce,0.312339961529
0bbf1a3f,0.639247298241
636cfbb7,0.666503489017
7370030a,0.413604050875
43aa97ad,0.267649620771
ba2b5e63,0.078955873847
dfdd335b,0.459605842829
e79b13dc,0.0491178222001
dc32b195,0.201673313975
6d868590,0.733516931534
75fa59aa,0.151263639331
ffe50836,0.398312330246
a7bfd784,0.677698135376
b3d569e3,0.0917029231787
6c538c5b,0.689419925213
5c7c15f4,0.258712410927
0b745139,0.162004888058
fd14608e,0.261460870504
f0bc8305,0.104786232114
a10ccb28,0.573228359222
543304c7,0.300352960825
6c3a4078,0.0315779000521
9b73cc75,0.487736970186
5c6c71b1,0.586693167686
09ee9186,0.632348537445
207c35cf,0.201292812824
153c813e,0.0688396915793
5605d58b,0.623454868793
642ca396,0.167036011815
d32d72c0,0.661907017231
16646a17,0.662832319736
384074af,0.35230281949
69bf1e8c,0.665205061436
9e90a054,0.40322715044
89dbe7f7,0.722421348095
dbd27d22,0.350757837296
a2ea1561,0.333774268627
d63402af,0.391205221415
1ac8bb92,0.434819698334
8beffca5,0.479220509529
46741f3e,0.0391411632299
e5ee6aa7,0.0957424119115
5ecd892b,0.74100291729
69892166,0.0845458805561
2f725a81,0.135103449225
810abfe4,0.0845409408212
e6f973e6,0.58682924509
c60a5c46,0.366314321756
c42b9e08,0.226681679487
c3f00c23,0.333979398012
5307fdb8,0.635203003883
3e4f005e,0.248481929302
4a4cc2e0,0.792966187
9bdd88d1,0.225250259042
0d832bed,0.652894258499
14a134fa,0.419287860394
78a41676,0.130760714412
0bd4658e,0.476634860039
4a311bb0,0.63403236866
f939c817,0.17888879776
956adc4d,0.390651553869
f8a119f5,0.696722328663
61faa1ad,0.501086711884
6725eb3e,0.34204646945
17b3a8fd,0.3939011693
49a88dfc,0.106075048447
2d6ec645,0.604528009892
0d4d77ba,0.336656302214
3ee672a2,0.177755281329
738b41fd,0.569235384464
f7fb320d,0.651169240475
b42fad18,0.0559411309659
4ab8b00a,0.665062189102
f7870f2b,0.714048206806
4978666a,0.686596333981
f1b0d6c7,0.599235117435
5642407f,0.553879201412
36d4ff92,0.590360343456
4139aba2,0.652898848057
7585ce58,0.691459357738
33e25984,0.703896343708
ac46f3c9,0.162742704153
fc34a5b8,0.786701440811
85c36a8f,0.688527703285
b2d8a426,0.738958477974
13ec60d1,0.669416606426
9d440f42,0.618386507034
1c0a891e,0.689071953297
981c3bc3,0.0991741493344
295604f4,0.399728268385
16ca16c3,0.630305945873
b4dda837,0.598967909813
88d088ef,0.212233111262
1b4fa160,0.608964204788
f371bd82,0.532340824604
b130a0b7,0.654463887215
ebf1de82,0.55451798439
01e651c3,0.116507463157
51b1fecc,0.460095375776
fa635a31,0.0824825540185
97b7d789,0.177816584706
2f598053,0.333930045366
c0e3e148,0.644149363041
cfa175a8,0.660020887852
3d7e09d8,0.715321660042
44a13d1b,0.665354371071
c66b0948,0.529034495354
976a6d64,0.637807905674
8bbd8909,0.656916439533
522890fd,0.557600140572
f23a3b95,0.540499091148
680039dc,0.456721931696
93028e53,0.595159590244
22a16932,0.167044073343
7d8126d2,0.552572250366
ba2ecd75,0.0576791875064
8071bdd7,0.590351223946
96d5aeee,0.112510316074
154be68f,0.765018105507
d8c2bfe2,0.702817440033
f76d47b0,0.619778990746
0e781ade,0.27258092165
13cf6060,0.00518311420456
cd99f710,0.43842163682
d10005bb,0.118631035089
3a31445f,0.487937778234
3157202d,0.455678164959
6ee64703,0.563444793224
e5de8685,0.256243228912
02cc70ba,0.220825508237
50984a87,0.623381435871
fa94957a,0.754384815693
eab406b4,0.752881169319
3ad39398,0.746260464191
9ecf3802,0.0855289697647
6048ae7b,0.0123486565426
9dc68871,0.318950861692
13701465,0.729983747005
8d8779f3,0.423082888126
0712f269,0.627655565739
722c2597,0.0274893101305
478a2b08,0.609240472317
38f5fb41,0.583976566792
c52ad74d,0.750119626522
0c85fd09,0.00913898367435
f1582cba,0.714092195034
ff836697,0.761293947697
ddfe4802,0.11981831491
3cef3bc7,0.772204935551
6a21542b,0.578327715397
150e23c4,0.486429899931
078c6d99,0.726746320724
1dcd1dc3,0.248941466212
39967e45,0.457697182894
6b6333aa,0.128301456571
4ae61433,0.573664665222
f96362e0,0.621474146843
97a88aac,0.340562969446
427ae8ce,0.313657134771
209d4b15,0.296189665794
64b453bd,0.00576893705875
0f5a484e,0.525636911392
5ac74969,0.674759566784
736ed43e,0.680281162262
8533795f,0.374672293663
f5b54fb6,0.724569022655
6eb4c041,0.813320815563
97afdf42,0.754472970963
1bb488db,0.221126109362
f132e44d,0.347233742476
d3c2f140,0.330579668283
1756794d,0.630195081234
9efcc11f,0.0255184154958
14c966cf,0.673146545887
59cfe4d1,0.617525577545
883151f4,0.474696308374
34c4c9ff,0.507580399513
70b4c2eb,0.665469050407
96a337d9,0.490546524525
7fe89ffa,0.763934075832
057c7a22,0.00552805373445
451cc057,0.398459762335
05076700,0.0302551686764
dc52f6c1,0.470501363277
b03a59f9,0.147881478071
129ed4b0,0.614795506001
fb611563,0.279322862625
ac32e6f1,0.257099241018
c05c5ab0,0.538086354733
3163d5ed,0.584646224976
02096ca4,0.384832262993
e92496c0,0.143648117781
1a9e2c50,0.715300381184
0864e334,0.795258402824
d976faeb,0.549129426479
1d7b342f,0.1973297894
281bc1ea,0.0174107644707
bea9f0cf,0.635164797306
f4afa0e6,0.042149502784
e1b5ef69,0.653577148914
b50539fd,0.429806888103
2a8c9c15,0.681224346161
157ebb0c,0.702665567398
247d3614,0.166157051921
0c6cc0cb,0.042316891253
aae88d39,0.254797011614
0c77b464,0.0673641040921
963cf5ea,0.619713664055
1b371d8b,0.791126847267
225bc00f,0.0119954543188
bc0a4eec,0.197812482715
1099782e,0.41236564517
a18feadd,0.675027906895
ad7f4932,0.620954573154
5f8f831e,0.797657549381
b5167c35,0.238402321935
0230b06d,0.348189413548
f8d7f7ba,0.0763981789351
08bd1053,0.659002304077
58e4dc8c,0.0424056649208
4793ce8e,0.63655269146
304caab4,0.00974169652909
f2ee6d7f,0.586837530136
e1f9c0e4,0.564618051052
8e40401c,0.624113023281
5d9eaba2,0.597577273846
55e7562c,0.489255398512
9da6cb4b,0.0328746661544
c3c1c8ec,0.185628384352
3b38698e,0.252668261528
6c9eb909,0.491703122854
482a3d1d,0.231404691935
0e9918f0,0.668254971504
ef894fd2,0.212277263403
4b82e7f7,0.614679932594
b9cdd7fb,0.0233582742512
94a496f4,0.352527678013
995eacae,0.360396772623
41b02e58,0.537179112434
69f04617,0.47576802969
c889a03c,0.70485240221
91f98acf,0.496532797813
9135c19f,0.648927330971
1f0e9c09,0.0142964273691
260d6e8e,0.0473783835769
46334397,0.130506455898
f34ddf31,0.224590197206
4d6177d7,0.831873178482
76a57270,0.655397355556
217b8cea,0.450626432896
9a45a566,0.0556044541299
1b55c75e,0.00958629418164
7bd92ec6,0.205976232886
6c409f41,0.341248959303
df3e48eb,0.580387055874
62723e57,0.00808202847838
b8e627bf,0.196776181459
86bb5d85,0.211235746741
77e5034c,0.614637196064
607079e5,0.630571067333
96879fb4,0.076140768826
6afe606d,0.527720570564
4129802f,0.749764800072
a42300ef,0.297244995832
1af842f5,0.658617556095
3fe57d78,0.0966261774302
f4e60ed5,0.691001057625
68c8337b,0.358273386955
914ed5b5,0.352560192347
a6bb5987,0.65399479866
c781c439,0.107817210257
47a1a25e,0.598604679108
80ea0713,0.787750124931
a9d001bc,0.207450583577
f94d098a,0.675074100494
3e230e0e,0.368219196796
24afa485,0.0173196662217
bc37db7f,0.128421157598
83f99e4d,0.0965273529291
1a8d86f7,0.576711058617
38136419,0.823316156864
d393e637,0.597698092461
36902570,0.589756906033
327f7b25,0.675313591957
3f8543c6,0.252254128456
a0d42a70,0.702777504921
e07ba430,0.301360309124
c6e53803,0.586861610413
fec4dad8,0.416296541691
933fc5ba,0.638443350792
c27eda4e,0.704964280128
9b94d2c2,0.620199501514
a2dbdb31,0.628598988056
816258dd,0.672043979168
81f11218,0.287038326263
c4bd9d04,0.623659968376
c6ce9bf9,0.493023961782
a7b3cc29,0.127041384578
527870bf,0.508747279644
9af26068,0.544485211372
0b591e70,0.630976736546
2b1e57c5,0.801756381989
194db786,0.784783422947
e09ba644,0.433756768703
fa2ed3e5,0.733874678612
1ba92726,0.662698626518
8c8f45b4,0.0405798181891
f8889f44,0.192660167813
598e255b,0.170985281467
45f1aa7a,0.628225922585
022956a3,0.17642249167
d406064d,0.615958511829
76617947,0.0643178150058
d0e5dccb,0.507277071476
33271da6,0.0105301300064
0840e2b1,0.733254671097
521a9f4d,0.695865571499
7286b1dc,0.65090662241
5b6acc2d,0.4888856709
e034cd34,0.00876172352582
46577660,0.334090679884
bb4d6f24,0.108175940812
bfc7a3f2,0.636130690575
abc66be8,0.594709157944
3627189f,0.363916456699
e49a77f6,0.0200410299003
a209d7ee,0.372673302889
dee69cf6,0.790278792381
9a6261a0,0.20763297379
a8e444c6,0.43330603838
a6a66a28,0.712728738785
db7022ff,0.42622974515
0dfb45d9,0.698570072651
81c983aa,0.0270434189588
a98fb5e1,0.754170298576
99e004d7,0.0652304887772
d16e5fbb,0.302950918674
